%Y%m%d%H%M;USDCHF
199902040500;1.4171
199902040530;1.4181
199902040600;1.4156
199902040630;1.4185
199902040700;1.4185
199902040730;1.4173
199902040800;1.4197
199902040830;1.4203
199902040900;1.4225
199902040930;1.4218
199902041000;1.4225
199902041030;1.4239
199902041100;1.4222
199902041130;1.4218
199902041200;1.4226
199902041230;1.4233
199902041300;1.4222
199902041330;1.4226
199902041400;1.4221
199902041430;1.4205
199902041500;1.4199
199902041530;1.4177
199902041600;1.4181
199902041630;1.4184
199902041700;1.4155
199902041730;1.4177
199902041800;1.418
199902041830;1.4172
199902041900;1.4132
199902041930;1.4154
199902042000;1.4145
199902042030;1.4146
199902042100;1.4139
199902042130;1.4133
199902042200;1.4128
199902042230;1.4128
199902042300;1.4125
199902042330;1.4124
199902050000;1.4117
199902050030;1.4126
199902050100;1.4115
199902050130;1.4114
199902050200;1.4094
199902050230;1.4099
199902050300;1.4095
199902050330;1.4112
199902050400;1.4107
199902050430;1.4105
199902050500;1.4102
199902050530;1.4109
199902050600;1.4084
199902050630;1.4094
199902050700;1.4107
199902050730;1.41
199902050800;1.4091
199902050830;1.4089
199902050900;1.4115
199902050930;1.4115
199902051000;1.4115
199902051030;1.4119
199902051100;1.4124
199902051130;1.4126
199902051200;1.4133
199902051230;1.4157
199902051300;1.4169
199902051330;1.4182
199902051400;1.4173
199902051430;1.418
199902051500;1.4158
199902051530;1.4183
199902051600;1.4171
199902051630;1.4169
199902051700;1.4179
199902051730;1.4214
199902051800;1.4221
199902051830;1.4213
199902051900;1.4211
199902051930;1.4217
199902052000;1.4221
199902052030;1.4224
199902052100;1.422
199902052130;1.423
199902052200;1.4225
199902052230;1.422
199902052300;1.4216
199902052330;1.4211
199902080000;1.4206
199902080030;1.4194
199902080100;1.4207
199902080130;1.4203
199902080200;1.4197
199902080230;1.4198
199902080300;1.42
199902080330;1.4194
199902080400;1.4194
199902080430;1.4197
199902080500;1.4222
199902080530;1.4237
199902080600;1.4227
199902080630;1.4232
199902080700;1.4221
199902080730;1.4212
199902080800;1.4225
199902080830;1.4239
199902080900;1.4275
199902080930;1.4267
199902081000;1.4277
199902081030;1.4267
199902081100;1.4253
199902081130;1.4234
199902081200;1.4227
199902081230;1.4231
199902081300;1.4238
199902081330;1.4257
199902081400;1.4247
199902081430;1.4267
199902081500;1.4256
199902081530;1.4229
199902081600;1.4216
199902081630;1.4211
199902081700;1.4168
199902081730;1.4186
199902081800;1.4157
199902081830;1.4166
199902081900;1.4157
199902081930;1.4145
199902082000;1.4149
199902082030;1.4152
199902082100;1.4157
199902082130;1.4164
199902082200;1.416
199902082230;1.4162
199902082300;1.4161
199902082330;1.4166
199902090000;1.4174
199902090030;1.4167
199902090100;1.4166
199902090130;1.4167
199902090200;1.4158
199902090230;1.4155
199902090300;1.415
199902090330;1.4151
199902090400;1.416
199902090430;1.416
199902090500;1.4164
199902090530;1.4164
199902090600;1.4169
199902090630;1.4148
199902090700;1.4145
199902090730;1.4167
199902090800;1.4167
199902090830;1.4169
199902090900;1.4169
199902090930;1.4168
199902091000;1.4148
199902091030;1.415
199902091100;1.4153
199902091130;1.4148
199902091200;1.4147
199902091230;1.4114
199902091300;1.4121
199902091330;1.4128
199902091400;1.4139
199902091430;1.4137
199902091500;1.4146
199902091530;1.4165
199902091600;1.4166
199902091630;1.4175
199902091700;1.418
199902091730;1.4166
199902091800;1.4187
199902091830;1.418
199902091900;1.4206
199902091930;1.4209
199902092000;1.4207
199902092030;1.4202
199902092100;1.4179
199902092130;1.417
199902092200;1.4154
199902092230;1.4156
199902092300;1.4156
199902092330;1.4144
199902100000;1.4144
199902100030;1.4138
199902100100;1.4139
199902100130;1.4149
199902100200;1.4154
199902100230;1.4153
199902100300;1.4147
199902100330;1.4144
199902100400;1.4145
199902100430;1.4145
199902100500;1.415
199902100530;1.4154
199902100600;1.4175
199902100630;1.4168
199902100700;1.4175
199902100730;1.4184
199902100800;1.4177
199902100830;1.4166
199902100900;1.4143
199902100930;1.4125
199902101000;1.4125
199902101030;1.4116
199902101100;1.4111
199902101130;1.41
199902101200;1.4071
199902101230;1.4088
199902101300;1.4042
199902101330;1.4056
199902101400;1.4067
199902101430;1.4067
199902101500;1.4076
199902101530;1.4093
199902101600;1.4099
199902101630;1.4087
199902101700;1.4087
199902101730;1.4075
199902101800;1.4062
199902101830;1.4067
199902101900;1.408
199902101930;1.406
199902102000;1.4075
199902102030;1.4072
199902102100;1.4082
199902102130;1.4083
199902102200;1.4101
199902102230;1.4097
199902102300;1.4102
199902102330;1.4101
199902110000;1.4114
199902110030;1.4125
199902110100;1.412
199902110130;1.4104
199902110200;1.411
199902110230;1.4105
199902110300;1.4113
199902110330;1.4111
199902110400;1.4113
199902110430;1.4113
199902110500;1.4112
199902110530;1.4115
199902110600;1.411
199902110630;1.4102
199902110700;1.4091
199902110730;1.41
199902110800;1.4097
199902110830;1.4122
199902110900;1.4104
199902110930;1.4105
199902111000;1.4101
199902111030;1.4107
199902111100;1.4105
199902111130;1.4109
199902111200;1.4115
199902111230;1.4107
199902111300;1.4111
199902111330;1.4115
199902111400;1.4104
199902111430;1.4121
199902111500;1.4125
199902111530;1.4124
199902111600;1.4157
199902111630;1.4159
199902111700;1.4155
199902111730;1.4184
199902111800;1.418
199902111830;1.4179
199902111900;1.4185
199902111930;1.4207
199902112000;1.4267
199902112030;1.4255
199902112100;1.4263
199902112130;1.426
199902112200;1.426
199902112230;1.4254
199902112300;1.4256
199902112330;1.4255
199902120000;1.4273
199902120030;1.4245
199902120100;1.4253
199902120130;1.4249
199902120200;1.424
199902120230;1.4247
199902120300;1.4249
199902120330;1.4248
199902120400;1.4258
199902120430;1.4256
199902120500;1.4249
199902120530;1.4252
199902120600;1.4249
199902120630;1.4247
199902120700;1.4233
199902120730;1.4238
199902120800;1.4244
199902120830;1.4238
199902120900;1.423
199902120930;1.4251
199902121000;1.424
199902121030;1.424
199902121100;1.4236
199902121130;1.4233
199902121200;1.4233
199902121230;1.4237
199902121300;1.4218
199902121330;1.4203
199902121400;1.4212
199902121430;1.418
199902121500;1.4195
199902121530;1.4167
199902121600;1.4146
199902121630;1.4155
199902121700;1.4158
199902121730;1.417
199902121800;1.4162
199902121830;1.4157
199902121900;1.4163
199902121930;1.416
199902122000;1.4162
199902122030;1.4169
199902122100;1.4155
199902122130;1.4131
199902122200;1.4133
199902122230;1.4135
199902122300;1.4137
199902122330;1.4139
199902150000;1.4141
199902150030;1.4166
199902150100;1.4166
199902150130;1.4167
199902150200;1.4167
199902150230;1.4156
199902150300;1.4146
199902150330;1.4143
199902150400;1.4149
199902150430;1.4145
199902150500;1.4157
199902150530;1.4158
199902150600;1.4162
199902150630;1.4159
199902150700;1.4159
199902150730;1.4156
199902150800;1.4153
199902150830;1.4173
199902150900;1.4169
199902150930;1.4157
199902151000;1.4153
199902151030;1.4156
199902151100;1.4163
199902151130;1.418
199902151200;1.4189
199902151230;1.4177
199902151300;1.4185
199902151330;1.419
199902151400;1.4201
199902151430;1.4222
199902151500;1.4214
199902151530;1.4205
199902151600;1.4216
199902151630;1.4216
199902151700;1.4216
199902151730;1.4219
199902151800;1.422
199902151830;1.4213
199902151900;1.4219
199902151930;1.4219
199902152000;1.4221
199902152030;1.4221
199902152100;1.4229
199902152130;1.423
199902152200;1.423
199902152230;1.4232
199902152300;1.4234
199902152330;1.4235
199902160000;1.4229
199902160030;1.4221
199902160100;1.4233
199902160130;1.4245
199902160200;1.4237
199902160230;1.424
199902160300;1.425
199902160330;1.4236
199902160400;1.4257
199902160430;1.4267
199902160500;1.4267
199902160530;1.4265
199902160600;1.4265
199902160630;1.4255
199902160700;1.4243
199902160730;1.4254
199902160800;1.4245
199902160830;1.4234
199902160900;1.4273
199902160930;1.4274
199902161000;1.4289
199902161030;1.4301
199902161100;1.4285
199902161130;1.429
199902161200;1.4295
199902161230;1.4298
199902161300;1.4303
199902161330;1.4296
199902161400;1.4329
199902161430;1.4305
199902161500;1.4307
199902161530;1.4292
199902161600;1.43
199902161630;1.4291
199902161700;1.4287
199902161730;1.4307
199902161800;1.4289
199902161830;1.4273
199902161900;1.4257
199902161930;1.4265
199902162000;1.4261
199902162030;1.4252
199902162100;1.4259
199902162130;1.4265
199902162200;1.4265
199902162230;1.4262
199902162300;1.4256
199902162330;1.4255
199902170000;1.4253
199902170030;1.4249
199902170100;1.4248
199902170130;1.423
199902170200;1.4227
199902170230;1.4238
199902170300;1.424
199902170330;1.4237
199902170400;1.4235
199902170430;1.4242
199902170500;1.4238
199902170530;1.4233
199902170600;1.4225
199902170630;1.424
199902170700;1.4233
199902170730;1.4244
199902170800;1.4262
199902170830;1.4235
199902170900;1.4215
199902170930;1.423
199902171000;1.4225
199902171030;1.4211
199902171100;1.4215
199902171130;1.4183
199902171200;1.4191
199902171230;1.4191
199902171300;1.4185
199902171330;1.4189
199902171400;1.4215
199902171430;1.4213
199902171500;1.4209
199902171530;1.4225
199902171600;1.4225
199902171630;1.4244
199902171700;1.4246
199902171730;1.4246
199902171800;1.4239
199902171830;1.4223
199902171900;1.4228
199902171930;1.4215
199902172000;1.4217
199902172030;1.4224
199902172100;1.4205
199902172130;1.4208
199902172200;1.4204
199902172230;1.4199
199902172300;1.4207
199902172330;1.4207
199902180000;1.4206
199902180030;1.4209
199902180100;1.4202
199902180130;1.42
199902180200;1.4202
199902180230;1.4203
199902180300;1.4207
199902180330;1.4212
199902180400;1.4211
199902180430;1.4211
199902180500;1.4201
199902180530;1.4188
199902180600;1.4193
199902180630;1.4195
199902180700;1.4187
199902180730;1.4195
199902180800;1.4173
199902180830;1.4187
199902180900;1.4178
199902180930;1.4212
199902181000;1.4207
199902181030;1.4206
199902181100;1.4208
199902181130;1.4217
199902181200;1.4224
199902181230;1.4235
199902181300;1.4222
199902181330;1.4225
199902181400;1.4217
199902181430;1.4214
199902181500;1.42
199902181530;1.4223
199902181600;1.4244
199902181630;1.4248
199902181700;1.4246
199902181730;1.4254
199902181800;1.4281
199902181830;1.4295
199902181900;1.4283
199902181930;1.4285
199902182000;1.4275
199902182030;1.4275
199902182100;1.4278
199902182130;1.4292
199902182200;1.43
199902182230;1.429
199902182300;1.4298
199902182330;1.4305
199902190000;1.4305
199902190030;1.4304
199902190100;1.431
199902190130;1.4315
199902190200;1.431
199902190230;1.431
199902190300;1.4314
199902190330;1.431
199902190400;1.4309
199902190430;1.4308
199902190500;1.4302
199902190530;1.4296
199902190600;1.43
199902190630;1.4295
199902190700;1.4289
199902190730;1.4297
199902190800;1.4295
199902190830;1.4304
199902190900;1.4296
199902190930;1.4329
199902191000;1.4306
199902191030;1.4299
199902191100;1.4298
199902191130;1.4303
199902191200;1.4299
199902191230;1.4306
199902191300;1.4308
199902191330;1.4334
199902191400;1.4354
199902191430;1.4375
199902191500;1.4361
199902191530;1.439
199902191600;1.4425
199902191630;1.4431
199902191700;1.4463
199902191730;1.447
199902191800;1.4454
199902191830;1.4458
199902191900;1.4462
199902191930;1.4476
199902192000;1.4472
199902192030;1.4464
199902192100;1.4464
199902192130;1.4462
199902192200;1.4464
199902192230;1.4465
199902192300;1.4467
199902192330;1.4468
199902220000;1.447
199902220030;1.451
199902220100;1.4502
199902220130;1.4503
199902220200;1.4523
199902220230;1.452
199902220300;1.4525
199902220330;1.4521
199902220400;1.4523
199902220430;1.452
199902220500;1.4519
199902220530;1.4512
199902220600;1.4511
199902220630;1.4502
199902220700;1.4501
199902220730;1.4482
199902220800;1.4507
199902220830;1.4556
199902220900;1.4569
199902220930;1.4558
199902221000;1.4546
199902221030;1.4544
199902221100;1.4541
199902221130;1.4564
199902221200;1.4557
199902221230;1.4547
199902221300;1.4532
199902221330;1.4533
199902221400;1.4505
199902221430;1.4495
199902221500;1.4483
199902221530;1.448
199902221600;1.4497
199902221630;1.4487
199902221700;1.4487
199902221730;1.4492
199902221800;1.4496
199902221830;1.4502
199902221900;1.4512
199902221930;1.4509
199902222000;1.4506
199902222030;1.449
199902222100;1.4486
199902222130;1.4498
199902222200;1.4505
199902222230;1.4516
199902222300;1.4511
199902222330;1.4507
199902230000;1.4506
199902230030;1.4501
199902230100;1.4493
199902230130;1.4494
199902230200;1.4485
199902230230;1.449
199902230300;1.4492
199902230330;1.4491
199902230400;1.4487
199902230430;1.4493
199902230500;1.4486
199902230530;1.447
199902230600;1.447
199902230630;1.4478
199902230700;1.4465
199902230730;1.4461
199902230800;1.4452
199902230830;1.4489
199902230900;1.4481
199902230930;1.4493
199902231000;1.4518
199902231030;1.4538
199902231100;1.4535
199902231130;1.4533
199902231200;1.453
199902231230;1.453
199902231300;1.4542
199902231330;1.4566
199902231400;1.4555
199902231430;1.4541
199902231500;1.4545
199902231530;1.4512
199902231600;1.4517
199902231630;1.4487
199902231700;1.4491
199902231730;1.4488
199902231800;1.4481
199902231830;1.4481
199902231900;1.4485
199902231930;1.4478
199902232000;1.4489
199902232030;1.4475
199902232100;1.4478
199902232130;1.4478
199902232200;1.4477
199902232230;1.447
199902232300;1.4476
199902232330;1.4475
199902240000;1.4474
199902240030;1.4464
199902240100;1.4482
199902240130;1.4488
199902240200;1.4483
199902240230;1.4478
199902240300;1.4484
199902240330;1.4481
199902240400;1.4485
199902240430;1.4481
199902240500;1.4473
199902240530;1.4479
199902240600;1.448
199902240630;1.4486
199902240700;1.4514
199902240730;1.4508
199902240800;1.4512
199902240830;1.4499
199902240900;1.4509
199902240930;1.4489
199902241000;1.4491
199902241030;1.4483
199902241100;1.4496
199902241130;1.4477
199902241200;1.4467
199902241230;1.4444
199902241300;1.4443
199902241330;1.4441
199902241400;1.4462
199902241430;1.4451
199902241500;1.4473
199902241530;1.4517
199902241600;1.4529
199902241630;1.4534
199902241700;1.4513
199902241730;1.451
199902241800;1.4507
199902241830;1.4503
199902241900;1.4503
199902241930;1.4504
199902242000;1.4488
199902242030;1.4483
199902242100;1.4465
199902242130;1.4458
199902242200;1.4462
199902242230;1.4468
199902242300;1.4467
199902242330;1.4461
199902250000;1.4464
199902250030;1.4474
199902250100;1.4483
199902250130;1.4482
199902250200;1.4461
199902250230;1.4454
199902250300;1.4446
199902250330;1.446
199902250400;1.4457
199902250430;1.442
199902250500;1.4434
199902250530;1.4405
199902250600;1.4417
199902250630;1.4411
199902250700;1.4435
199902250730;1.4444
199902250800;1.4434
199902250830;1.4397
199902250900;1.4425
199902250930;1.4401
199902251000;1.4424
199902251030;1.4415
199902251100;1.4413
199902251130;1.4414
199902251200;1.441
199902251230;1.4408
199902251300;1.4412
199902251330;1.4435
199902251400;1.442
199902251430;1.44
